Id,Target
1240,missed
1241,made
1242,made
1243,missed
1244,missed
1245,made
1246,made
1247,made
1248,missed
1249,made
1250,missed
1251,made
1252,made
1253,missed
1254,made
1255,missed
1256,missed
1257,missed
1258,made
1259,made
1260,missed
1261,made
1262,made
1263,missed
1264,missed
1265,made
1266,made
1267,missed
1268,missed
1269,missed
1270,made
1271,made
1272,made
1273,missed
1274,made
1275,missed
1276,missed
1277,missed
1278,made
1279,missed
1280,made
1281,missed
1282,missed
1283,made
1284,made
1285,made
1286,missed
1287,missed
1288,missed
1289,made
1290,made
1291,missed
1292,made
1293,made
1294,missed
1295,made
1296,made
1297,made
1298,missed
1299,missed
1300,made
1301,made
1302,missed
1303,made
1304,made
1305,made
1306,made
1307,missed
1308,made
1309,missed
1310,made
1311,missed
1312,made
1313,missed
1314,made
1315,missed
1316,made
1317,missed
1318,missed
1319,missed
1320,made
1321,made
1322,made
1323,made
1324,missed
1325,made
1326,missed
1327,made
1328,made
1329,missed
1330,missed
1331,made
1332,made
1333,missed
1334,made
1335,missed
1336,made
1337,missed
1338,made
1339,made
1340,missed
1341,made
1342,missed
1343,made
1344,made
1345,missed
1346,made
1347,made
1348,missed
1349,made
1350,made
1351,missed
1352,made
1353,missed
1354,missed
1355,made
1356,made
1357,made
1358,missed
1359,missed
1360,missed
1361,missed
1362,made
1363,missed
1364,made
1365,missed
1366,made
1367,made
1368,made
1369,made
1370,missed
1371,missed
1372,missed
1373,missed
1374,made
1375,missed
1376,made
1377,missed
1378,made
1379,missed
1380,made
1381,made
1382,made
1383,made
1384,made
1385,missed
1386,made
1387,missed
1388,made
1389,made
1390,made
1391,missed
1392,made
1393,made
1394,missed
1395,missed
1396,made
1397,made
1398,missed
1399,made
1400,made
1401,missed
1402,missed
1403,made
1404,made
1405,missed
1406,missed
1407,made
1408,made
1409,made
1410,made
1411,made
1412,missed
1413,made
1414,made
1415,missed
1416,made
1417,missed
1418,missed
1419,made
1420,made
1421,made
1422,missed
1423,made
1424,made
1425,made
1426,made
1427,made
1428,missed
1429,made
1430,missed
1431,missed
1432,made
1433,made
1434,missed
1435,missed
1436,made
1437,made
1438,missed
1439,made
1440,missed
1441,made
1442,missed
1443,missed
1444,made
1445,made
1446,made
1447,made
1448,missed
1449,made
1450,made
1451,missed
1452,missed
1453,missed
1454,made
1455,made
1456,made
1457,made
1458,made
1459,missed
1460,made
1461,made
1462,made
1463,made
1464,missed
1465,made
1466,made
1467,made
1468,made
1469,made
1470,made
1471,made
1472,made
1473,missed
1474,missed
1475,made
1476,missed
1477,missed
1478,missed
1479,made
1480,made
1481,made
1482,made
1483,made
1484,missed
1485,made
1486,made
1487,missed
1488,made
1489,missed
1490,missed
1491,missed
1492,missed
1493,made
1494,made
1495,made
1496,missed
1497,made
1498,made
1499,made
1500,missed
1501,missed
1502,made
1503,made
1504,made
1505,made
1506,made
1507,made
1508,missed
1509,made
1510,missed
1511,made
1512,made
1513,made
1514,made
1515,made
1516,made
1517,made
1518,made
1519,made
1520,made
1521,made
1522,made
1523,made
1524,missed
1525,made
1526,made
1527,made
1528,made
1529,made
1530,made
1531,missed
1532,missed
1533,made
1534,missed
1535,missed
1536,made
1537,missed
1538,missed
1539,missed
1540,missed
1541,made
1542,made
1543,made
1544,missed
1545,made
1546,made
1547,made
1548,missed
1549,made
1550,made
1551,made
1552,made
1553,missed
1554,missed
1555,missed
1556,missed
1557,missed
1558,made
1559,made
1560,missed
1561,missed
1562,made
1563,made
1564,missed
1565,made
1566,made
1567,made
1568,made
1569,made
1570,missed
1571,missed
1572,missed
1573,made
1574,made
1575,made
1576,missed
1577,missed
1578,missed
1579,missed
1580,missed
1581,made
1582,made
1583,missed
1584,made
1585,missed
1586,made
1587,made
1588,made
1589,missed
1590,missed
1591,made
1592,made
1593,missed
1594,made
1595,missed
1596,missed
1597,missed
1598,made
1599,made
1600,missed
1601,made
1602,missed
1603,missed
1604,missed
1605,made
1606,made
1607,missed
1608,made
1609,missed
1610,made
1611,made
1612,made
1613,missed
1614,made
1615,made
1616,made
1617,missed
1618,made
1619,made
1620,made
1621,made
1622,made
1623,missed
1624,made
1625,made
1626,missed
1627,made
1628,missed
1629,missed
1630,missed
1631,made
1632,made
1633,missed
1634,missed
1635,missed
1636,made
1637,made
1638,made
1639,made
1640,missed
1641,made
1642,made
1643,made
1644,made
1645,missed
1646,made
1647,missed
1648,made
1649,made
1650,missed
1651,missed
1652,missed
1653,missed
1654,missed
1655,made
1656,made
1657,made
1658,missed
1659,missed
1660,made
1661,missed
1662,missed
1663,missed
1664,missed
1665,made
1666,missed
1667,made
1668,made
1669,missed
1670,made
1671,missed
1672,made
1673,made
1674,missed
1675,made
1676,missed
1677,missed
1678,missed
1679,made
1680,made
1681,made
1682,made
1683,missed
1684,missed
1685,missed
1686,made
1687,missed
1688,missed
1689,made
1690,made
1691,missed
1692,made
1693,missed
1694,made
1695,made
1696,made
1697,made
1698,missed
1699,made
1700,made
1701,made
1702,made
1703,missed
1704,made
1705,made
1706,missed
1707,missed
1708,missed
1709,missed
1710,made
1711,made
1712,missed
1713,missed
1714,missed
1715,missed
1716,missed
1717,made
1718,made
1719,made
1720,made
1721,made
1722,missed
1723,made
1724,missed
1725,missed
1726,missed
1727,made
1728,made
1729,made
1730,made
1731,made
1732,made
1733,missed
1734,made
1735,missed
1736,made
1737,missed
1738,made
1739,made
1740,made
1741,missed
1742,made
1743,missed
1744,made
1745,made
1746,made
1747,made
1748,missed
1749,made
1750,made
1751,made
1752,missed
1753,missed
1754,missed
1755,missed
1756,made
1757,made
1758,missed
1759,missed
1760,made
1761,made
1762,missed
1763,made
1764,made
1765,made
1766,made
1767,missed
1768,made
1769,missed
1770,made
1771,made
1772,made
1773,missed
1774,made
1775,made
1776,made
1777,made
1778,made
1779,missed
1780,made
1781,missed
1782,made
1783,made
1784,made
1785,missed
1786,made
1787,missed
1788,made
1789,made
1790,missed
1791,made
1792,made
1793,missed
1794,made
1795,made
1796,missed
1797,missed
1798,missed
1799,made
1800,missed
1801,missed
1802,made
1803,made
1804,made
1805,made
1806,missed
1807,missed
1808,missed
1809,made
1810,missed
1811,made
1812,made
1813,made
1814,missed
1815,missed
1816,missed
1817,missed
1818,missed
1819,made
1820,made
1821,made
1822,made
1823,made
1824,made
1825,missed
1826,missed
1827,made
1828,made
1829,missed
1830,made
1831,made
1832,made
1833,missed
1834,missed
1835,made
1836,missed
1837,made
1838,made
1839,made
1840,made
1841,missed
1842,missed
1843,made
1844,missed
1845,made
1846,missed
1847,made
1848,made
1849,made
1850,missed
1851,made
1852,missed
1853,missed
1854,missed
1855,made
1856,missed
1857,missed
1858,made
1859,made
1860,missed
1861,missed
1862,missed
1863,made
1864,missed
1865,made
1866,made
1867,made
1868,made
1869,made
1870,made
1871,missed
1872,made
1873,missed
1874,made
1875,made
1876,missed
1877,missed
1878,missed
1879,made
1880,made
1881,made
1882,missed
1883,made
1884,missed
1885,missed
1886,made
1887,missed
1888,made
1889,made
1890,missed
1891,made
1892,missed
1893,missed
1894,missed
1895,missed
1896,made
1897,missed
1898,missed
1899,made
1900,made
1901,made
1902,missed
1903,missed
1904,missed
1905,made
1906,missed
1907,made
1908,missed
1909,missed
1910,missed
1911,made
1912,made
1913,missed
1914,made
1915,missed
1916,made
1917,made
1918,missed
1919,missed
1920,made
1921,made
1922,missed
1923,made
1924,made
1925,made
1926,missed
1927,made
1928,missed
1929,missed
1930,missed
1931,missed
1932,made
1933,missed
1934,missed
1935,made
1936,missed
1937,missed
1938,missed
1939,made
1940,missed
1941,missed
1942,made
1943,missed
1944,made
1945,missed
1946,missed
1947,missed
1948,made
1949,missed
1950,made
1951,missed
1952,missed
1953,made
1954,made
1955,made
1956,made
1957,made
1958,made
1959,missed
1960,made
1961,made
1962,missed
1963,made
1964,made
1965,made
1966,missed
1967,missed
1968,missed
1969,missed
1970,made
1971,made
1972,made
1973,missed
1974,missed
1975,made
1976,made
1977,missed
1978,missed
1979,made
1980,missed
1981,made
1982,made
1983,made
1984,missed
1985,made
1986,made
1987,made
1988,made
1989,made
1990,made
1991,made
1992,missed
1993,missed
1994,missed
1995,missed
1996,made
1997,missed
1998,missed
1999,made
2000,missed
2001,missed
2002,made
2003,missed
2004,missed
2005,missed
2006,made
2007,made
2008,made
2009,made
2010,made
2011,made
2012,made
2013,made
2014,made
2015,missed
2016,missed
2017,made
2018,missed
2019,made
2020,missed
2021,missed
2022,made
2023,made
2024,made
2025,made
2026,made
2027,missed
2028,made
2029,missed
2030,made
2031,missed
2032,made
2033,made
2034,made
2035,made
2036,made
2037,missed
2038,missed
2039,missed
2040,missed
2041,made
2042,missed
2043,missed
2044,missed
2045,made
2046,missed
2047,missed
2048,made
2049,made
2050,made
2051,made
2052,missed
2053,made
2054,missed
2055,made
2056,made
2057,missed
2058,made
2059,made
2060,missed
2061,missed
2062,missed
2063,missed
2064,missed
2065,made
2066,missed
2067,missed
2068,made
2069,missed
2070,made
2071,missed
2072,made
2073,made
2074,made
2075,made
2076,missed
2077,missed
2078,missed
2079,made
2080,missed
2081,made
2082,made
2083,made
2084,missed
2085,missed
2086,missed
2087,missed
2088,missed
2089,made
2090,made
2091,missed
2092,made
2093,made
2094,missed
2095,made
2096,made
2097,made
2098,missed
2099,made
2100,made
2101,missed
2102,made
2103,made
2104,made
2105,made
2106,missed
2107,missed
2108,missed
2109,made
2110,made
2111,missed
2112,made
2113,missed
2114,missed
2115,made
2116,missed
2117,made
2118,missed
2119,missed
2120,missed
2121,made
2122,made
2123,missed
2124,made
2125,made
2126,made
2127,made
2128,missed
2129,missed
2130,missed
2131,made
2132,made
2133,missed
2134,made
2135,made
2136,made
2137,missed
2138,missed
2139,made
2140,missed
2141,made
2142,missed
2143,missed
2144,missed
2145,made
2146,missed
2147,missed
2148,missed
2149,missed
2150,missed
2151,made
2152,made
2153,missed
2154,missed
2155,made
2156,made
2157,missed
2158,made
2159,made
2160,missed
2161,made
2162,made
2163,missed
2164,made
2165,made
2166,missed
2167,missed
2168,made
2169,made
2170,missed
2171,made
2172,missed
2173,missed
2174,made
2175,missed
2176,made
2177,made
2178,missed
2179,missed
2180,missed
2181,missed
2182,made
2183,made
2184,made
2185,made
2186,made
2187,made
2188,missed
2189,made
2190,made
2191,missed
2192,made
2193,made
2194,missed
2195,made
2196,made
2197,made
2198,made
2199,made
2200,made
2201,made
2202,made
2203,made
2204,missed
2205,made
2206,made
2207,made
2208,missed
2209,made
2210,made
2211,made
2212,made
2213,made
2214,missed
2215,made
2216,made
2217,made
2218,made
2219,missed
2220,missed
2221,made
2222,missed
2223,missed
2224,made
2225,made
2226,made
2227,made
2228,made
2229,made
2230,made
2231,made
2232,made
2233,made
2234,missed
2235,missed
2236,made
2237,made
2238,made
2239,made
2240,made
2241,missed
2242,missed
2243,made
2244,missed
2245,missed
2246,missed
2247,missed
2248,missed
2249,missed
2250,made
2251,missed
2252,made
2253,missed
2254,missed
2255,missed
2256,missed
2257,missed
2258,made
2259,made
2260,made
2261,missed
2262,made
2263,made
2264,made
2265,made
2266,missed
2267,made
2268,missed
2269,missed
2270,made
2271,made
2272,missed
2273,missed
2274,made
2275,made
2276,made
2277,missed
2278,missed
2279,missed
2280,missed
2281,made
2282,missed
2283,missed
2284,missed
2285,made
2286,made
2287,missed
2288,missed
2289,made
2290,made
2291,missed
2292,made
2293,missed
2294,made
2295,made
2296,made
2297,made
2298,made
2299,made
2300,made
2301,missed
2302,made
2303,made
2304,made
2305,made
2306,made
2307,made
2308,made
2309,made
2310,made
2311,made
2312,missed
2313,missed
2314,made
2315,missed
2316,made
2317,missed
2318,made
2319,made
2320,missed
2321,made
2322,missed
2323,made
2324,missed
2325,made
2326,missed
2327,made
2328,missed
2329,missed
2330,made
2331,made
2332,made
2333,made
2334,missed
2335,missed
2336,made
2337,missed
2338,missed
2339,missed
2340,made
2341,made
2342,made
2343,made
2344,made
2345,made
2346,made
2347,made
2348,made
2349,made
2350,missed
2351,missed
2352,made
2353,made
2354,made
2355,missed
2356,made
2357,made
2358,missed
2359,missed
2360,made
2361,missed
2362,made
2363,made
2364,made
2365,missed
2366,made
2367,made
2368,made
2369,missed
2370,made
2371,missed
2372,made
2373,made
2374,made
2375,made
2376,missed
2377,made
2378,made
2379,made
2380,made
2381,missed
2382,missed
2383,made
2384,missed
2385,made
2386,made
2387,missed
2388,missed
2389,missed
2390,made
2391,missed
2392,missed
2393,missed
2394,missed
2395,missed
2396,made
2397,missed
2398,missed
2399,missed
2400,made
2401,made
2402,made
2403,made
2404,made
2405,missed
2406,made
2407,made
2408,made
2409,missed
2410,missed
2411,made
2412,missed
2413,made
2414,made
2415,made
2416,missed
2417,made
2418,made
2419,missed
2420,made
2421,made
2422,made
2423,made
2424,made
2425,made
2426,missed
2427,missed
2428,made
2429,made
2430,missed
2431,missed
2432,missed
2433,missed
2434,made
2435,missed
2436,missed
2437,made
2438,missed
2439,made
2440,missed
2441,made
2442,missed
2443,made
2444,missed
2445,made
2446,missed
2447,made
2448,made
2449,made
2450,made
2451,missed
2452,made
2453,missed
2454,made
2455,missed
2456,missed
2457,made
2458,missed
2459,made
2460,made
2461,made
2462,made
2463,missed
2464,missed
2465,missed
2466,missed
2467,made
2468,missed
2469,made
2470,made
2471,missed
2472,missed
2473,made
2474,made
2475,missed
2476,made
2477,made
2478,made
2479,made
2480,made
2481,made
2482,missed
2483,made
2484,missed
2485,made
2486,made
2487,made
2488,made
2489,made
2490,missed
2491,made
2492,made
2493,missed
2494,missed
2495,missed
2496,missed
2497,made
2498,missed
2499,made
2500,missed
2501,made
2502,made
2503,made
2504,missed
2505,made
2506,made
2507,made
2508,made
2509,made
2510,made
2511,missed
2512,missed
2513,missed
2514,missed
2515,made
2516,made
2517,made
2518,missed
2519,made
2520,made
2521,made
2522,made
2523,made
2524,missed
2525,made
2526,missed
2527,missed
2528,made
2529,made
2530,missed
2531,missed
2532,missed
2533,made
2534,missed
2535,made
2536,made
2537,missed
2538,made
2539,missed
2540,missed
2541,missed
2542,missed
2543,made
2544,missed
2545,missed
2546,missed
2547,made
2548,missed
2549,missed
2550,missed
2551,made
2552,made
2553,made
2554,made
2555,made
2556,made
2557,made
2558,made
2559,missed
2560,made
2561,made
2562,made
2563,missed
2564,made
2565,missed
2566,missed
2567,made
2568,missed
2569,missed
2570,made
2571,made
2572,made
2573,made
2574,made
2575,missed
2576,made
2577,missed
2578,missed
2579,missed
2580,missed
2581,made
2582,missed
2583,made
2584,missed
2585,missed
2586,made
2587,made
2588,missed
2589,made
2590,missed
2591,missed
2592,made
2593,missed
2594,missed
2595,made
2596,missed
2597,missed
2598,made
2599,missed
2600,made
2601,made
2602,missed
2603,made
2604,made
2605,made
2606,missed
2607,missed
2608,made
2609,missed
2610,made
2611,made
2612,made
2613,made
2614,made
2615,made
2616,missed
2617,made
2618,made
2619,made
2620,made
2621,missed
2622,made
2623,made
2624,missed
2625,made
2626,made
2627,made
2628,missed
2629,missed
2630,made
2631,made
2632,missed
2633,made
2634,missed
2635,missed
2636,missed
2637,made
2638,made
2639,made
2640,made
2641,made
2642,made
2643,made
2644,made
2645,made
2646,missed
2647,made
2648,missed
2649,made
2650,made
2651,missed
2652,missed
2653,missed
2654,made
2655,missed
2656,made
2657,made
2658,missed
2659,missed
2660,missed
2661,made
2662,missed
2663,missed
2664,made
2665,made
2666,made
2667,made
2668,made
2669,missed
2670,missed
2671,missed
2672,missed
2673,made
2674,made
2675,made
2676,made
2677,made
2678,made
2679,missed
2680,missed
2681,missed
2682,made
2683,missed
2684,missed
2685,made
2686,made
2687,missed
2688,missed
2689,missed
2690,missed
2691,made
2692,missed
2693,made
2694,missed
2695,missed
2696,missed
2697,made
2698,missed
2699,made
2700,made
2701,missed
2702,missed
2703,made
2704,made
2705,made
2706,made
2707,made
2708,missed
2709,missed
2710,missed
2711,missed
2712,made
2713,made
2714,missed
2715,made
2716,made
2717,missed
2718,made
2719,made
2720,missed
2721,made
2722,made
2723,missed
2724,made
2725,made
2726,made
2727,made
2728,missed
2729,made
2730,made
2731,missed
2732,made
2733,made
2734,made
2735,missed
2736,made
2737,missed
2738,missed
2739,missed
2740,made
2741,missed
2742,made
2743,made
2744,made
2745,made
2746,missed
2747,made
2748,made
2749,missed
2750,missed
2751,missed
2752,made
2753,made
2754,made
2755,made
2756,made
2757,made
2758,made
2759,made
2760,missed
2761,made
2762,made
2763,made
2764,missed
2765,made
2766,made
2767,made
