Id,Target
1238,made
1239,missed
1240,made
1241,made
1242,made
1243,made
1244,made
1245,made
1246,missed
1247,made
1248,missed
1249,missed
1250,missed
1251,made
1252,made
1253,missed
1254,made
1255,missed
1256,missed
1257,missed
1258,made
1259,made
1260,missed
1261,made
1262,made
1263,missed
1264,made
1265,missed
1266,made
1267,missed
1268,made
1269,made
1270,made
1271,missed
1272,made
1273,missed
1274,made
1275,missed
1276,missed
1277,missed
1278,made
1279,missed
1280,made
1281,missed
1282,missed
1283,missed
1284,made
1285,made
1286,missed
1287,missed
1288,missed
1289,made
1290,made
1291,missed
1292,missed
1293,made
1294,made
1295,made
1296,made
1297,made
1298,made
1299,missed
1300,made
1301,made
1302,missed
1303,missed
1304,missed
1305,made
1306,missed
1307,missed
1308,made
1309,made
1310,made
1311,made
1312,missed
1313,missed
1314,made
1315,missed
1316,made
1317,missed
1318,missed
1319,missed
1320,missed
1321,made
1322,missed
1323,made
1324,made
1325,made
1326,made
1327,made
1328,made
1329,missed
1330,missed
1331,made
1332,made
1333,missed
1334,missed
1335,missed
1336,made
1337,made
1338,made
1339,missed
1340,missed
1341,made
1342,missed
1343,made
1344,made
1345,made
1346,made
1347,missed
1348,missed
1349,made
1350,made
1351,made
1352,made
1353,made
1354,made
1355,made
1356,made
1357,missed
1358,made
1359,made
1360,missed
1361,missed
1362,made
1363,missed
1364,missed
1365,missed
1366,missed
1367,missed
1368,made
1369,missed
1370,made
1371,made
1372,missed
1373,missed
1374,missed
1375,made
1376,missed
1377,missed
1378,made
1379,made
1380,made
1381,missed
1382,made
1383,made
1384,made
1385,missed
1386,missed
1387,made
1388,missed
1389,missed
1390,made
1391,missed
1392,made
1393,missed
1394,missed
1395,made
1396,made
1397,made
1398,made
1399,missed
1400,made
1401,made
1402,missed
1403,made
1404,missed
1405,missed
1406,made
1407,missed
1408,made
1409,made
1410,made
1411,made
1412,missed
1413,missed
1414,made
1415,missed
1416,made
1417,missed
1418,made
1419,made
1420,missed
1421,made
1422,missed
1423,made
1424,made
1425,missed
1426,made
1427,missed
1428,missed
1429,made
1430,missed
1431,made
1432,missed
1433,made
1434,made
1435,made
1436,made
1437,made
1438,missed
1439,missed
1440,missed
1441,missed
1442,missed
1443,missed
1444,made
1445,missed
1446,missed
1447,made
1448,made
1449,missed
1450,made
1451,missed
1452,missed
1453,made
1454,missed
1455,missed
1456,made
1457,missed
1458,made
1459,made
1460,made
1461,made
1462,made
1463,made
1464,missed
1465,made
1466,missed
1467,made
1468,made
1469,missed
1470,missed
1471,made
1472,missed
1473,missed
1474,made
1475,made
1476,made
1477,made
1478,missed
1479,made
1480,made
1481,made
1482,missed
1483,missed
1484,missed
1485,made
1486,made
1487,missed
1488,made
1489,missed
1490,made
1491,made
1492,missed
1493,missed
1494,made
1495,made
1496,missed
1497,missed
1498,made
1499,made
1500,missed
1501,made
1502,made
1503,missed
1504,made
1505,missed
1506,made
1507,missed
1508,missed
1509,made
1510,missed
1511,made
1512,made
1513,missed
1514,made
1515,missed
1516,made
1517,made
1518,missed
1519,made
1520,missed
1521,missed
1522,made
1523,made
1524,made
1525,made
1526,made
1527,made
1528,made
1529,made
1530,made
1531,missed
1532,missed
1533,made
1534,made
1535,made
1536,made
1537,made
1538,missed
1539,missed
1540,missed
1541,made
1542,made
1543,made
1544,made
1545,made
1546,made
1547,missed
1548,made
1549,made
1550,made
1551,made
1552,made
1553,missed
1554,made
1555,missed
1556,missed
1557,made
1558,missed
1559,made
1560,missed
1561,missed
1562,missed
1563,missed
1564,missed
1565,missed
1566,made
1567,made
1568,made
1569,missed
1570,made
1571,missed
1572,missed
1573,made
1574,made
1575,made
1576,made
1577,made
1578,missed
1579,missed
1580,missed
1581,made
1582,made
1583,made
1584,missed
1585,missed
1586,made
1587,made
1588,made
1589,made
1590,made
1591,made
1592,missed
1593,missed
1594,made
1595,missed
1596,made
1597,made
1598,missed
1599,made
1600,missed
1601,missed
1602,missed
1603,missed
1604,made
1605,missed
1606,made
1607,made
1608,missed
1609,made
1610,made
1611,made
1612,missed
1613,missed
1614,missed
1615,made
1616,made
1617,missed
1618,made
1619,made
1620,missed
1621,made
1622,missed
1623,made
1624,made
1625,made
1626,made
1627,made
1628,made
1629,missed
1630,missed
1631,made
1632,made
1633,made
1634,missed
1635,made
1636,made
1637,missed
1638,missed
1639,missed
1640,made
1641,missed
1642,made
1643,made
1644,made
1645,made
1646,made
1647,made
1648,missed
1649,made
1650,missed
1651,missed
1652,made
1653,missed
1654,made
1655,missed
1656,made
1657,made
1658,made
1659,made
1660,missed
1661,missed
1662,made
1663,missed
1664,missed
1665,missed
1666,missed
1667,missed
1668,made
1669,missed
1670,made
1671,missed
1672,made
1673,made
1674,missed
1675,made
1676,missed
1677,made
1678,missed
1679,made
1680,made
1681,made
1682,made
1683,missed
1684,missed
1685,missed
1686,missed
1687,missed
1688,missed
1689,made
1690,missed
1691,made
1692,made
1693,missed
1694,made
1695,made
1696,missed
1697,made
1698,missed
1699,made
1700,made
1701,made
1702,made
1703,missed
1704,made
1705,missed
1706,missed
1707,missed
1708,missed
1709,made
1710,made
1711,made
1712,made
1713,missed
1714,made
1715,missed
1716,missed
1717,made
1718,missed
1719,missed
1720,missed
1721,made
1722,missed
1723,made
1724,made
1725,missed
1726,made
1727,made
1728,made
1729,made
1730,missed
1731,made
1732,made
1733,made
1734,made
1735,made
1736,missed
1737,missed
1738,made
1739,made
1740,missed
1741,made
1742,missed
1743,made
1744,made
1745,missed
1746,missed
1747,missed
1748,missed
1749,made
1750,made
1751,missed
1752,missed
1753,missed
1754,made
1755,made
1756,missed
1757,missed
1758,missed
1759,missed
1760,made
1761,made
1762,made
1763,made
1764,made
1765,made
1766,made
1767,missed
1768,made
1769,made
1770,missed
1771,missed
1772,made
1773,missed
1774,made
1775,made
1776,made
1777,made
1778,made
1779,made
1780,made
1781,missed
1782,missed
1783,made
1784,made
1785,made
1786,missed
1787,missed
1788,made
1789,made
1790,missed
1791,missed
1792,missed
1793,missed
1794,made
1795,made
1796,made
1797,missed
1798,made
1799,made
1800,missed
1801,made
1802,made
1803,made
1804,missed
1805,made
1806,missed
1807,missed
1808,made
1809,made
1810,made
1811,made
1812,made
1813,missed
1814,missed
1815,missed
1816,missed
1817,made
1818,made
1819,made
1820,made
1821,made
1822,made
1823,missed
1824,missed
1825,missed
1826,made
1827,made
1828,missed
1829,missed
1830,missed
1831,made
1832,missed
1833,made
1834,made
1835,missed
1836,missed
1837,missed
1838,made
1839,made
1840,made
1841,missed
1842,made
1843,made
1844,missed
1845,missed
1846,made
1847,missed
1848,missed
1849,made
1850,missed
1851,made
1852,missed
1853,missed
1854,made
1855,made
1856,made
1857,made
1858,missed
1859,made
1860,made
1861,made
1862,made
1863,missed
1864,missed
1865,made
1866,made
1867,missed
1868,made
1869,made
1870,made
1871,made
1872,missed
1873,made
1874,made
1875,missed
1876,missed
1877,made
1878,missed
1879,made
1880,made
1881,made
1882,missed
1883,made
1884,missed
1885,missed
1886,made
1887,missed
1888,made
1889,missed
1890,missed
1891,missed
1892,made
1893,made
1894,missed
1895,made
1896,missed
1897,missed
1898,missed
1899,made
1900,made
1901,made
1902,missed
1903,made
1904,missed
1905,made
1906,made
1907,made
1908,missed
1909,missed
1910,missed
1911,made
1912,made
1913,made
1914,missed
1915,missed
1916,made
1917,made
1918,missed
1919,made
1920,missed
1921,made
1922,made
1923,made
1924,made
1925,missed
1926,missed
1927,made
1928,missed
1929,made
1930,missed
1931,missed
1932,made
1933,missed
1934,missed
1935,missed
1936,made
1937,missed
1938,missed
1939,missed
1940,missed
1941,missed
1942,made
1943,made
1944,missed
1945,missed
1946,missed
1947,missed
1948,missed
1949,missed
1950,made
1951,missed
1952,made
1953,made
1954,missed
1955,made
1956,made
1957,made
1958,made
1959,made
1960,made
1961,made
1962,missed
1963,made
1964,missed
1965,made
1966,made
1967,made
1968,made
1969,missed
1970,made
1971,made
1972,made
1973,missed
1974,missed
1975,made
1976,made
1977,missed
1978,made
1979,made
1980,missed
1981,made
1982,made
1983,made
1984,missed
1985,made
1986,made
1987,made
1988,made
1989,made
1990,missed
1991,missed
1992,missed
1993,missed
1994,made
1995,missed
1996,missed
1997,missed
1998,made
1999,made
2000,missed
2001,made
2002,made
2003,made
2004,made
2005,missed
2006,made
2007,made
2008,made
2009,missed
2010,made
2011,missed
2012,made
2013,made
2014,made
2015,made
2016,missed
2017,made
2018,missed
2019,missed
2020,made
2021,missed
2022,missed
2023,missed
2024,made
2025,missed
2026,made
2027,missed
2028,made
2029,missed
2030,made
2031,missed
2032,made
2033,made
2034,made
2035,missed
2036,made
2037,made
2038,made
2039,missed
2040,made
2041,missed
2042,made
2043,missed
2044,made
2045,made
2046,made
2047,made
2048,missed
2049,missed
2050,made
2051,made
2052,missed
2053,missed
2054,missed
2055,missed
2056,made
2057,missed
2058,missed
2059,made
2060,missed
2061,missed
2062,missed
2063,missed
2064,missed
2065,missed
2066,made
2067,made
2068,made
2069,missed
2070,made
2071,made
2072,missed
2073,made
2074,made
2075,missed
2076,missed
2077,missed
2078,made
2079,made
2080,missed
2081,made
2082,missed
2083,missed
2084,missed
2085,missed
2086,missed
2087,made
2088,missed
2089,missed
2090,missed
2091,missed
2092,made
2093,missed
2094,missed
2095,missed
2096,made
2097,made
2098,missed
2099,missed
2100,missed
2101,missed
2102,made
2103,made
2104,missed
2105,missed
2106,missed
2107,missed
2108,made
2109,made
2110,made
2111,made
2112,made
2113,missed
2114,missed
2115,missed
2116,made
2117,made
2118,missed
2119,missed
2120,made
2121,missed
2122,made
2123,missed
2124,made
2125,made
2126,missed
2127,made
2128,missed
2129,missed
2130,missed
2131,missed
2132,made
2133,made
2134,made
2135,made
2136,made
2137,made
2138,missed
2139,made
2140,missed
2141,missed
2142,missed
2143,missed
2144,made
2145,made
2146,made
2147,missed
2148,made
2149,made
2150,made
2151,made
2152,missed
2153,missed
2154,missed
2155,missed
2156,made
2157,made
2158,missed
2159,made
2160,missed
2161,made
2162,made
2163,missed
2164,made
2165,missed
2166,missed
2167,missed
2168,made
2169,missed
2170,made
2171,missed
2172,missed
2173,made
2174,made
2175,made
2176,missed
2177,made
2178,missed
2179,missed
2180,missed
2181,made
2182,made
2183,missed
2184,made
2185,made
2186,missed
2187,missed
2188,missed
2189,missed
2190,made
2191,missed
2192,made
2193,made
2194,made
2195,made
2196,made
2197,made
2198,made
2199,made
2200,missed
2201,made
2202,made
2203,missed
2204,missed
2205,made
2206,made
2207,made
2208,missed
2209,made
2210,made
2211,missed
2212,missed
2213,made
2214,missed
2215,missed
2216,made
2217,missed
2218,made
2219,missed
2220,missed
2221,missed
2222,missed
2223,missed
2224,made
2225,missed
2226,made
2227,missed
2228,made
2229,missed
2230,made
2231,made
2232,made
2233,missed
2234,made
2235,made
2236,missed
2237,made
2238,made
2239,made
2240,made
2241,missed
2242,made
2243,missed
2244,missed
2245,made
2246,missed
2247,made
2248,made
2249,missed
2250,made
2251,made
2252,made
2253,missed
2254,missed
2255,made
2256,missed
2257,made
2258,made
2259,made
2260,made
2261,made
2262,made
2263,made
2264,made
2265,missed
2266,made
2267,made
2268,missed
2269,missed
2270,made
2271,made
2272,made
2273,missed
2274,made
2275,made
2276,made
2277,missed
2278,made
2279,missed
2280,missed
2281,missed
2282,missed
2283,made
2284,missed
2285,made
2286,missed
2287,missed
2288,made
2289,missed
2290,made
2291,made
2292,made
2293,missed
2294,made
2295,missed
2296,made
2297,made
2298,made
2299,missed
2300,made
2301,missed
2302,missed
2303,made
2304,made
2305,missed
2306,missed
2307,made
2308,made
2309,made
2310,made
2311,made
2312,made
2313,missed
2314,made
2315,missed
2316,made
2317,missed
2318,made
2319,made
2320,missed
2321,missed
2322,made
2323,made
2324,missed
2325,missed
2326,made
2327,made
2328,made
2329,made
2330,made
2331,made
2332,made
2333,missed
2334,made
2335,made
2336,missed
2337,missed
2338,missed
2339,made
2340,made
2341,missed
2342,made
2343,made
2344,made
2345,made
2346,missed
2347,made
2348,made
2349,made
2350,missed
2351,missed
2352,missed
2353,missed
2354,made
2355,missed
2356,made
2357,made
2358,missed
2359,missed
2360,missed
2361,missed
2362,missed
2363,missed
2364,made
2365,missed
2366,made
2367,made
2368,missed
2369,made
2370,made
2371,made
2372,made
2373,made
2374,made
2375,made
2376,made
2377,missed
2378,missed
2379,made
2380,made
2381,missed
2382,made
2383,missed
2384,missed
2385,made
2386,missed
2387,missed
2388,missed
2389,missed
2390,missed
2391,missed
2392,made
2393,missed
2394,missed
2395,missed
2396,made
2397,made
2398,made
2399,made
2400,made
2401,made
2402,made
2403,made
2404,made
2405,missed
2406,made
2407,made
2408,missed
2409,made
2410,made
2411,made
2412,missed
2413,missed
2414,missed
2415,made
2416,missed
2417,made
2418,missed
2419,missed
2420,made
2421,missed
2422,made
2423,made
2424,missed
2425,missed
2426,missed
2427,missed
2428,made
2429,made
2430,missed
2431,missed
2432,missed
2433,missed
2434,made
2435,missed
2436,missed
2437,made
2438,missed
2439,made
2440,made
2441,missed
2442,missed
2443,made
2444,made
2445,made
2446,made
2447,made
2448,made
2449,missed
2450,missed
2451,made
2452,made
2453,made
2454,made
2455,missed
2456,missed
2457,missed
2458,missed
2459,made
2460,missed
2461,made
2462,made
2463,missed
2464,missed
2465,missed
2466,made
2467,made
2468,made
2469,made
2470,made
2471,missed
2472,made
2473,made
2474,made
2475,made
2476,made
2477,missed
2478,made
2479,made
2480,missed
2481,made
2482,made
2483,made
2484,made
2485,made
2486,missed
2487,made
2488,made
2489,missed
2490,made
2491,made
2492,missed
2493,made
2494,made
2495,missed
2496,missed
2497,made
2498,made
2499,made
2500,missed
2501,missed
2502,made
2503,made
2504,made
2505,made
2506,made
2507,made
2508,made
2509,made
2510,made
2511,made
2512,missed
2513,missed
2514,made
2515,made
2516,made
2517,made
2518,missed
2519,made
2520,made
2521,made
2522,missed
2523,missed
2524,made
2525,missed
2526,missed
2527,missed
2528,made
2529,missed
2530,missed
2531,made
2532,made
2533,made
2534,missed
2535,missed
2536,made
2537,missed
2538,made
2539,missed
2540,missed
2541,made
2542,missed
2543,missed
2544,made
2545,missed
2546,missed
2547,made
2548,made
2549,missed
2550,missed
2551,made
2552,made
2553,made
2554,made
2555,made
2556,made
2557,missed
2558,made
2559,missed
2560,missed
2561,made
2562,made
2563,missed
2564,made
2565,made
2566,missed
2567,missed
2568,made
2569,missed
2570,made
2571,made
2572,made
2573,made
2574,made
2575,made
2576,made
2577,made
2578,missed
2579,made
2580,missed
2581,made
2582,missed
2583,missed
2584,missed
2585,missed
2586,made
2587,made
2588,missed
2589,missed
2590,missed
2591,made
2592,missed
2593,missed
2594,made
2595,made
2596,made
2597,missed
2598,missed
2599,missed
2600,made
2601,missed
2602,missed
2603,made
2604,made
2605,missed
2606,missed
2607,missed
2608,made
2609,missed
2610,missed
2611,made
2612,made
2613,made
2614,missed
2615,made
2616,made
2617,missed
2618,made
2619,made
2620,missed
2621,made
2622,missed
2623,made
2624,missed
2625,made
2626,missed
2627,missed
2628,made
2629,made
2630,missed
2631,made
2632,missed
2633,missed
2634,made
2635,missed
2636,missed
2637,missed
2638,missed
2639,made
2640,missed
2641,made
2642,missed
2643,made
2644,missed
2645,missed
2646,missed
2647,missed
2648,missed
2649,missed
2650,missed
2651,made
2652,missed
2653,made
2654,made
2655,made
2656,made
2657,made
2658,made
2659,missed
2660,made
2661,missed
2662,missed
2663,missed
2664,missed
2665,made
2666,made
2667,made
2668,missed
2669,missed
2670,made
2671,missed
2672,missed
2673,made
2674,made
2675,missed
2676,made
2677,made
2678,missed
2679,made
2680,made
2681,made
2682,made
2683,missed
2684,missed
2685,made
2686,made
2687,made
2688,missed
2689,missed
2690,missed
2691,made
2692,made
2693,missed
2694,missed
2695,missed
2696,made
2697,made
2698,missed
2699,missed
2700,made
2701,made
2702,made
2703,made
2704,made
2705,missed
2706,made
2707,missed
2708,made
2709,missed
2710,missed
2711,missed
2712,missed
2713,made
2714,made
2715,missed
2716,made
2717,made
2718,made
2719,made
2720,made
2721,missed
2722,missed
2723,made
2724,missed
2725,made
2726,missed
2727,missed
2728,made
2729,missed
2730,made
2731,made
2732,missed
2733,made
2734,made
2735,missed
2736,made
2737,missed
2738,missed
2739,missed
2740,made
2741,missed
2742,made
2743,made
2744,made
2745,made
2746,made
2747,made
2748,made
2749,missed
2750,missed
2751,missed
2752,made
2753,missed
2754,made
2755,made
2756,made
2757,made
2758,made
